scientificName,latitude,longitude,country,year,month,day
Manihot esculenta Crantz,38.541389,-121.751944,United States of America,2005.0,10.0,21.0
Manihot esculenta Crantz,38.61416,-90.25916,United States of America,2005.0,10.0,27.0
Manihot esculenta Crantz,39.732207,-104.961468,United States of America,2002.0,11.0,26.0
Manihot esculenta Crantz,20.7958,-156.035,United States of America,2001.0,6.0,11.0
Manihot esculenta Crantz,38.861277,-76.867211,United States of America,1999.0,6.0,11.0
Manihot esculenta Crantz,47.6087,-122.3406,United States of America,1999.0,7.0,14.0
Manihot esculenta Crantz,47.60639,-122.33083,United States of America,1999.0,7.0,14.0
Manihot esculenta Crantz,38.58472,-90.40722,United States of America,1999.0,9.0,8.0
Manihot esculenta Crantz,47.66666,-122.58333,United States of America,1998.0,12.0,9.0
Manihot esculenta Crantz,44.7316,-93.178,United States of America,1991.0,5.0,19.0
Manihot esculenta Crantz,27.9378,-82.28593,United States of America,1985.0,6.0,14.0
Manihot esculenta Crantz,19.45,-154.867,United States of America,1981.0,1.0,12.0
Manihot esculenta Crantz,19.45,-154.867,United States of America,1981.0,1.0,12.0
Manihot esculenta Crantz,25.609,-80.4987,United States of America,1980.0,12.0,20.0
Manihot esculenta Crantz,25.774266,-80.193659,United States of America,1980.0,12.0,20.0
Manihot esculenta Crantz,21.369722,-157.895139,United States of America,1977.0,9.0,11.0
Manihot utilissima Pohl,34.02944,-118.27917,United States of America,1973.0,7.0,16.0
Manihot esculenta subsp. esculenta,34.029444,-118.279167,United States of America,1973.0,7.0,16.0
Manihot esculenta Crantz,44.7316,-93.178,United States of America,1971.0,1.0,21.0
Manihot esculenta Crantz,44.7316,-93.178,United States of America,1968.0,10.0,26.0
Manihot esculenta Crantz,44.7316,-93.178,United States of America,1968.0,10.0,26.0
Manihot esculenta Crantz,27.9167,-82.35,United States of America,1963.0,6.0,11.0
Manihot esculenta Crantz,27.941149,-82.485055,United States of America,1963.0,6.0,11.0
Manihot esculenta Crantz,27.9475,-82.4584,United States of America,1963.0,6.0,11.0
Manihot esculenta Crantz,27.9475,-82.4584,United States of America,1963.0,6.0,11.0
Manihot esculenta Crantz,21.19,-157.5,United States of America,1962.0,3.0,20.0
Manihot esculenta Crantz,21.19,-157.5,United States of America,1962.0,3.0,20.0
Manihot esculenta Crantz,25.609,-80.4987,United States of America,1957.0,11.0,24.0
Manihot esculenta Crantz,28.0,-82.0,United States of America,1950.0,9.0,13.0
Manihot utilissima Pohl,25.6167,-80.5333,United States of America,1941.0,11.0,5.0
Manihot esculenta Crantz,25.46833,-80.47777,United States of America,1941.0,11.0,5.0
Manihot utilissima Pohl,28.0,-82.0,United States of America,1929.0,7.0,1.0
Manihot esculenta Crantz,27.446459,-80.325863,United States of America,1921.0,5.0,11.0
Manihot esculenta Crantz,39.0333,-76.9167,United States of America,,,
Manihot esculenta Crantz,39.0333,-76.9167,United States of America,,,
Manihot esculenta Crantz,39.0333,-76.9167,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0,-76.0,United States of America,,,
Manihot esculenta Crantz,39.0333,-76.9167,United States of America,,,
Manihot esculenta Crantz,9.493553,76.384505,India,2025.0,1.0,11.0
Manihot esculenta Crantz,10.023914,77.040567,India,2025.0,1.0,1.0
Manihot esculenta Crantz,12.882225,79.130342,India,2025.0,2.0,8.0
Manihot esculenta Crantz,13.114409,80.354158,India,2024.0,1.0,1.0
Manihot esculenta Crantz,9.454153,76.420727,India,2024.0,2.0,28.0
Manihot esculenta Crantz,10.098259,76.364893,India,2024.0,3.0,25.0
Manihot esculenta Crantz,10.128886,76.690074,India,2024.0,4.0,14.0
Manihot esculenta Crantz,20.445922,85.907286,India,2024.0,4.0,28.0
Manihot esculenta Crantz,15.439483,74.985747,India,2024.0,4.0,28.0
Manihot esculenta Crantz,10.972113,79.296377,India,2024.0,5.0,2.0
Manihot esculenta Crantz,12.089295,75.200293,India,2024.0,5.0,7.0
Manihot esculenta Crantz,9.970813,76.585602,India,2024.0,6.0,28.0
Manihot esculenta Crantz,10.048243,76.839647,India,2024.0,6.0,3.0
Manihot esculenta Crantz,20.985823,75.569012,India,2024.0,7.0,5.0
Manihot esculenta Crantz,10.302143,76.427384,India,2024.0,7.0,16.0
Manihot esculenta Crantz,26.540861,89.183464,India,2024.0,7.0,14.0
Manihot esculenta Crantz,10.486662,77.752119,India,2024.0,8.0,4.0
Manihot esculenta Crantz,13.128188,74.997404,India,2024.0,8.0,11.0
Manihot esculenta Crantz,17.419059,78.412705,India,2024.0,10.0,21.0
Manihot esculenta Crantz,10.057763,76.3281,India,2024.0,10.0,27.0
Manihot esculenta Crantz,25.647741,90.326473,India,2024.0,11.0,7.0
Manihot esculenta Crantz,17.567587,73.445254,India,2024.0,11.0,7.0
Manihot esculenta Crantz,12.673367,77.765033,India,2024.0,11.0,24.0
Manihot esculenta Crantz,15.714658,73.703543,India,2024.0,12.0,23.0
Manihot esculenta Crantz,10.354642,76.93471,India,2023.0,1.0,25.0
Manihot esculenta Crantz,13.005056,80.193306,India,2023.0,2.0,10.0
Manihot esculenta Crantz,11.622639,76.080286,India,2023.0,3.0,18.0
Manihot esculenta Crantz,28.621571,77.2066,India,2023.0,4.0,28.0
Manihot esculenta Crantz,12.996541,80.250804,India,2023.0,4.0,29.0
Manihot esculenta Crantz,12.966924,80.201438,India,2023.0,4.0,30.0
Manihot esculenta Crantz,12.416143,75.042638,India,2023.0,5.0,27.0
Manihot esculenta Crantz,11.652608,76.274308,India,2023.0,6.0,6.0
Manihot esculenta Crantz,11.986635,75.312025,India,2023.0,6.0,11.0
Manihot esculenta Crantz,12.878748,79.131305,India,2023.0,6.0,29.0
Manihot esculenta Crantz,10.05784,76.328052,India,2023.0,7.0,5.0
Manihot esculenta Crantz,10.038537,76.358108,India,2023.0,7.0,8.0
Manihot esculenta Crantz,10.038723,76.358264,India,2023.0,7.0,8.0
Manihot esculenta Crantz,10.057815,76.32805,India,2023.0,8.0,10.0
Manihot esculenta Crantz,10.057815,76.32805,India,2023.0,8.0,10.0
Manihot esculenta Crantz,11.299268,75.895395,India,2023.0,8.0,23.0
Manihot esculenta Crantz,25.859487,93.77682,India,2023.0,9.0,2.0
Manihot esculenta Crantz,12.841778,77.777138,India,2023.0,9.0,27.0
Manihot esculenta Crantz,12.69383,80.2219,India,2023.0,10.0,29.0
Manihot esculenta Crantz,25.014425,85.411919,India,2023.0,11.0,5.0
Manihot esculenta Crantz,17.439831,78.354055,India,2023.0,11.0,18.0
Manihot esculenta Crantz,12.980996,80.185754,India,2023.0,12.0,20.0
Manihot esculenta Crantz,12.874598,79.19693,India,2023.0,12.0,23.0
Manihot esculenta Crantz,21.017604,81.070048,India,2023.0,12.0,11.0
Manihot esculenta Crantz,18.625797,73.717781,India,2022.0,2.0,5.0
Manihot esculenta Crantz,11.019471,75.874026,India,2022.0,2.0,25.0
Manihot esculenta Crantz,12.877378,77.615884,India,2022.0,3.0,11.0
Manihot esculenta Crantz,20.212068,86.015568,India,2022.0,3.0,9.0
Manihot esculenta Crantz,18.826536,73.516734,India,2022.0,3.0,30.0
Manihot esculenta Crantz,21.723059,88.082497,India,2022.0,3.0,31.0
Manihot esculenta Crantz,17.180567,78.226595,India,2022.0,5.0,18.0
Manihot esculenta Crantz,28.18,76.611944,India,2022.0,5.0,28.0
Manihot esculenta Crantz,9.938171,77.035325,India,2022.0,6.0,26.0
Manihot esculenta Crantz,19.158102,72.87408,India,2022.0,6.0,26.0
Manihot esculenta Crantz,13.400536,75.363355,India,2022.0,6.0,29.0
Manihot esculenta Crantz,22.52671,88.362785,India,2022.0,7.0,4.0
Manihot esculenta Crantz,22.526919,88.363257,India,2022.0,7.0,7.0
Manihot esculenta Crantz,22.527269,88.363741,India,2022.0,7.0,27.0
Manihot esculenta Crantz,9.887613,76.42949,India,2022.0,7.0,2.0
Manihot esculenta Crantz,28.579732,77.166074,India,2022.0,7.0,10.0
Manihot esculenta Crantz,13.10139,77.658915,India,2022.0,7.0,10.0
Manihot esculenta Crantz,27.119183,78.06798,India,2022.0,7.0,21.0
Manihot esculenta Crantz,12.847043,80.197904,India,2022.0,7.0,23.0
Manihot esculenta Crantz,9.240568,76.543331,India,2022.0,7.0,30.0
Manihot esculenta Crantz,22.314363,73.188283,India,2022.0,7.0,31.0
Manihot esculenta Crantz,28.617261,77.194345,India,2022.0,8.0,7.0
Manihot esculenta Crantz,10.27037,77.492612,India,2022.0,8.0,23.0
Manihot esculenta Crantz,13.064103,77.619613,India,2022.0,8.0,24.0
Manihot esculenta Crantz,13.293319,75.0602,India,2022.0,8.0,28.0
Manihot esculenta Crantz,9.667668,76.321861,India,2022.0,9.0,9.0
Manihot esculenta Crantz,11.219098,77.696102,India,2022.0,9.0,21.0
Manihot esculenta Crantz,17.371113,78.554795,India,2022.0,9.0,24.0
Manihot esculenta Crantz,12.970672,80.202209,India,2022.0,10.0,28.0
Manihot esculenta Crantz,20.883433,82.509528,India,2022.0,11.0,10.0
Manihot esculenta Crantz,10.15671,76.298685,India,2022.0,12.0,16.0
Manihot esculenta Crantz,11.32385,79.239403,India,2021.0,1.0,11.0
Manihot esculenta Crantz,10.155422,78.501286,India,2021.0,1.0,26.0
Manihot esculenta Crantz,8.429327,76.975876,India,2021.0,2.0,23.0
Manihot esculenta Crantz,9.967311,77.181181,India,2021.0,3.0,18.0
Manihot esculenta Crantz,11.428073,75.699165,India,2021.0,3.0,24.0
Manihot esculenta Crantz,12.841944,80.138611,India,2021.0,4.0,14.0
Manihot esculenta Crantz,10.776729,76.375937,India,2021.0,5.0,16.0
Manihot esculenta Crantz,12.822456,75.125406,India,2021.0,5.0,2.0
Manihot esculenta Crantz,22.880801,84.134774,India,2021.0,5.0,24.0
Manihot esculenta Crantz,20.930555,81.84205,India,2021.0,5.0,25.0
Manihot esculenta Crantz,27.067778,93.612222,India,2021.0,5.0,26.0
Manihot esculenta Crantz,11.582214,76.020053,India,2021.0,5.0,26.0
Manihot esculenta Crantz,25.219297,82.958422,India,2021.0,6.0,21.0
Manihot esculenta Crantz,27.13915,88.160659,India,2021.0,6.0,4.0
Manihot esculenta Crantz,10.305525,76.424226,India,2021.0,7.0,24.0
Manihot esculenta Crantz,10.609336,76.678268,India,2021.0,7.0,4.0
Manihot esculenta Crantz,11.286672,75.809355,India,2021.0,7.0,7.0
Manihot esculenta Crantz,8.906045,76.624332,India,2021.0,7.0,29.0
Manihot esculenta Crantz,11.573092,78.757973,India,2021.0,8.0,28.0
Manihot esculenta Crantz,19.246982,73.184161,India,2021.0,9.0,30.0
Manihot esculenta Crantz,9.213666,76.723669,India,2021.0,9.0,5.0
Manihot esculenta Crantz,8.535649,76.938001,India,2021.0,10.0,12.0
Manihot esculenta Crantz,10.066113,76.570007,India,2021.0,10.0,3.0
Manihot esculenta Crantz,25.013153,85.416321,India,2021.0,11.0,14.0
Manihot esculenta Crantz,9.280457,76.587187,India,2021.0,11.0,3.0
Manihot esculenta Crantz,10.191635,77.676857,India,2021.0,11.0,29.0
Manihot esculenta Crantz,16.577603,82.003145,India,2021.0,12.0,16.0
Manihot esculenta Crantz,8.8379,76.693609,India,2020.0,1.0,20.0
Manihot esculenta Crantz,10.840203,77.966582,India,2020.0,1.0,26.0
Manihot esculenta Crantz,9.008591,76.944942,India,2020.0,2.0,21.0
Manihot esculenta Crantz,19.985942,73.723532,India,2020.0,3.0,6.0
Manihot esculenta Crantz,19.986295,73.723912,India,2020.0,3.0,6.0
Manihot esculenta Crantz,19.986295,73.723912,India,2020.0,3.0,6.0
Manihot esculenta Crantz,13.03183,77.560237,India,2020.0,3.0,14.0
Manihot esculenta Crantz,9.780684,76.724453,India,2020.0,3.0,28.0
Manihot esculenta Crantz,8.998307,76.628094,India,2020.0,4.0,20.0
Manihot esculenta Crantz,26.915577,93.632687,India,2020.0,4.0,21.0
Manihot esculenta Crantz,9.931111,76.250556,India,2020.0,4.0,28.0
Manihot esculenta Crantz,17.745278,83.339444,India,2020.0,4.0,30.0
Manihot esculenta Crantz,12.976018,80.179311,India,2020.0,4.0,30.0
Manihot esculenta Crantz,8.997269,76.627372,India,2020.0,5.0,7.0
Manihot esculenta Crantz,11.590296,75.637129,India,2020.0,5.0,1.0
Manihot esculenta Crantz,9.176303,76.615715,India,2020.0,5.0,10.0
Manihot esculenta Crantz,9.713489,76.550082,India,2020.0,5.0,24.0
Manihot esculenta Crantz,12.981145,77.696451,India,2020.0,5.0,28.0
Manihot esculenta Crantz,10.608634,76.196466,India,2020.0,6.0,1.0
Manihot esculenta Crantz,9.805093,76.668443,India,2020.0,6.0,2.0
Manihot esculenta Crantz,16.879179,73.572532,India,2020.0,6.0,7.0
Manihot esculenta Crantz,10.760573,79.63863,India,2020.0,7.0,2.0
Manihot esculenta Crantz,10.938118,77.327596,India,2020.0,7.0,12.0
Manihot esculenta Crantz,26.975866,88.710304,India,2020.0,7.0,18.0
Manihot esculenta Crantz,26.975866,88.710304,India,2020.0,7.0,18.0
Manihot esculenta Crantz,26.975866,88.710304,India,2020.0,7.0,18.0
Manihot esculenta Crantz,9.000033,76.823622,India,2020.0,7.0,29.0
Manihot esculenta Crantz,23.151389,84.228611,India,2020.0,7.0,31.0
Manihot esculenta Crantz,12.929274,74.823426,India,2020.0,8.0,22.0
Manihot esculenta Crantz,12.86068,74.85596,India,2020.0,8.0,21.0
Manihot esculenta Crantz,27.072346,93.60453,India,2020.0,8.0,1.0
Manihot esculenta Crantz,18.112445,83.320785,India,2020.0,8.0,2.0
Manihot esculenta Crantz,27.411633,88.514367,India,2020.0,8.0,11.0
Manihot esculenta Crantz,11.628038,75.704154,India,2020.0,8.0,28.0
Manihot esculenta Crantz,10.386543,76.127646,India,2020.0,9.0,27.0
Manihot esculenta Crantz,9.542276,76.326099,India,2020.0,9.0,11.0
Manihot esculenta Crantz,10.309256,76.14649,India,2020.0,9.0,13.0
Manihot esculenta Crantz,9.485438,76.499475,India,2020.0,9.0,18.0
Manihot esculenta Crantz,10.677238,76.716336,India,2020.0,9.0,22.0
Manihot esculenta Crantz,10.302479,76.332269,India,2020.0,9.0,23.0
Manihot esculenta Crantz,12.087948,75.179344,India,2020.0,10.0,6.0
Manihot esculenta Crantz,12.071951,75.228469,India,2020.0,10.0,7.0
Manihot esculenta Crantz,12.082706,75.26249,India,2020.0,10.0,6.0
Manihot esculenta Crantz,11.664311,78.146014,India,2020.0,10.0,10.0
Manihot esculenta Crantz,10.533286,76.343325,India,2020.0,10.0,31.0
Manihot esculenta Crantz,9.053661,76.564175,India,2020.0,10.0,16.0
Manihot esculenta Crantz,9.928268,76.314519,India,2020.0,10.0,29.0
