scientificName,latitude,longitude,country,year,month,day
Medicago sativa L.,34.421,-119.713,United States of America,1964.0,5.0,31.0
Medicago sativa L.,34.421,-119.713,United States of America,1964.0,5.0,31.0
Medicago sativa L.,35.899272,-100.254968,United States of America,1964.0,6.0,20.0
Medicago sativa L.,33.842,-98.52668,United States of America,1964.0,6.0,28.0
Medicago sativa L.,34.239023,-101.309603,United States of America,1964.0,6.0,19.0
Medicago sativa L.,39.379364,-88.199581,United States of America,1964.0,6.0,25.0
Medicago sativa L.,42.850071,-88.35563,United States of America,1964.0,6.0,13.0
Medicago sativa L.,35.668642,-106.326138,United States of America,1964.0,6.0,
Medicago sativa L.,40.25,-111.663,United States of America,1964.0,6.0,20.0
Medicago sativa L.,42.849317,-88.354732,United States of America,1964.0,6.0,13.0
Medicago sativa L.,43.7814113,-114.3769631,United States of America,1964.0,7.0,28.0
Medicago sativa L.,43.7814113,-114.3769631,United States of America,1964.0,7.0,28.0
Medicago sativa L.,43.1772,-116.7587,United States of America,1964.0,7.0,1.0
Medicago sativa L.,38.417783,-96.110591,United States of America,1964.0,7.0,14.0
Medicago sativa L.,35.084491,-106.678957,United States of America,1964.0,8.0,5.0
Medicago sativa L.,34.645633,-106.345877,United States of America,1964.0,8.0,18.0
Medicago sativa L.,34.735423,-85.301275,United States of America,1964.0,8.0,17.0
Medicago sativa L.,35.751536,-102.320074,United States of America,1964.0,9.0,26.0
Medicago sativa L.,34.802188,-100.583514,United States of America,1964.0,9.0,27.0
Medicago sativa L.,43.17051,-91.504676,United States of America,1964.0,9.0,19.0
Medicago sativa L.,33.921278,-116.885639,United States of America,1963.0,3.0,31.0
Medicago sativa L.,27.3067,-98.6784,United States of America,1963.0,3.0,17.0
Medicago sativa L.,31.5974,-100.182,United States of America,1963.0,3.0,19.0
Medicago sativa L.,27.3067,-98.6784,United States of America,1963.0,3.0,17.0
Medicago sativa L.,31.5974,-100.182,United States of America,1963.0,3.0,24.0
Medicago sativa L.,31.5974,-100.182,United States of America,1963.0,3.0,19.0
Medicago sativa L.,26.9454,-99.3168,United States of America,1963.0,3.0,24.0
Medicago sativa L.,34.463509,-119.797958,United States of America,1963.0,4.0,11.0
Medicago sativa L.,32.675379,-99.859342,United States of America,1963.0,4.0,17.0
Medicago sativa L.,32.271051,-99.588405,United States of America,1963.0,4.0,19.0
Medicago sativa L.,32.477225,-99.699789,United States of America,1963.0,4.0,18.0
Medicago sativa L.,34.511518,-119.824413,United States of America,1963.0,4.0,11.0
Medicago sativa L.,33.65495,-117.86561,United States of America,1963.0,4.0,20.0
Medicago sativa L.,34.66263,-98.476612,United States of America,1963.0,4.0,28.0
Medicago sativa L.,32.271051,-99.588405,United States of America,1963.0,4.0,19.0
Medicago sativa L.,33.6549,-117.8656,United States of America,1963.0,4.0,20.0
Medicago sativa L.,35.2793,-117.9682,United States of America,1963.0,5.0,10.0
Medicago sativa L.,34.44,-119.76,United States of America,1963.0,5.0,19.0
Medicago sativa L.,35.282103,-117.968243,United States of America,1963.0,5.0,10.0
Medicago sativa L.,35.49867,-80.851325,United States of America,1963.0,5.0,13.0
Medicago sativa L.,37.902,-95.9674,United States of America,1963.0,5.0,22.0
Medicago falcata Lam.,40.414977,-76.08793,United States of America,1963.0,6.0,17.0
Medicago sativa L.,36.925,-113.929444,United States of America,1963.0,6.0,6.0
Medicago sativa L.,40.21223,-104.826011,United States of America,1963.0,6.0,17.0
Medicago sativa L.,42.361333,-91.140401,United States of America,1963.0,6.0,12.0
Medicago sativa L.,34.669672,-106.371455,United States of America,1963.0,6.0,23.0
Medicago sativa L.,36.924894,-113.926657,United States of America,1963.0,6.0,6.0
Medicago sativa var. sativa,37.5,-118.25,United States of America,1963.0,6.0,20.0
Medicago sativa L.,35.309436,-83.180445,United States of America,1963.0,6.0,8.0
Medicago sativa L.,34.66263,-98.476612,United States of America,1963.0,6.0,13.0
Medicago sativa L.,40.414977,-76.08793,United States of America,1963.0,6.0,17.0
Medicago sativa L.,37.5,-118.25,United States of America,1963.0,6.0,20.0
Medicago sativa L.,38.29689,-95.87295,United States of America,1963.0,6.0,2.0
Medicago sativa L.,37.2437,-118.1945,United States of America,1963.0,6.0,20.0
Medicago sativa L.,35.723614,-120.296997,United States of America,1963.0,7.0,25.0
Medicago falcata Lam.,40.924535,-75.412975,United States of America,1963.0,7.0,27.0
Medicago falcata Lam.,40.924535,-75.412975,United States of America,1963.0,7.0,27.0
Medicago falcata Lam.,40.658921,-75.618457,United States of America,1963.0,7.0,12.0
Medicago falcata Lam.,40.559318,-75.701262,United States of America,1963.0,7.0,27.0
Medicago falcata Lam.,40.559318,-75.701262,United States of America,1963.0,7.0,27.0
Medicago falcata Lam.,40.658921,-75.618457,United States of America,1963.0,7.0,12.0
Medicago sativa f. alba Benke,40.924535,-75.412975,United States of America,1963.0,7.0,27.0
Medicago sativa L.,41.340471,-123.857131,United States of America,1963.0,7.0,1.0
Medicago sativa L.,40.344054,-104.852847,United States of America,1963.0,7.0,17.0
Medicago sativa L.,44.893426,-87.33648,United States of America,1963.0,7.0,24.0
Medicago sativa L.,39.559152,-81.960318,United States of America,1963.0,7.0,2.0
Medicago sativa L.,37.5,-118.25,United States of America,1963.0,7.0,19.0
Medicago sativa L.,37.5,-118.25,United States of America,1963.0,7.0,19.0
Medicago sativa L.,40.30467,-104.35913,United States of America,1963.0,7.0,13.0
Medicago sativa L.,47.769078,-112.18278,United States of America,1963.0,7.0,14.0
Medicago sativa L.,37.5,-118.25,United States of America,1963.0,7.0,19.0
Medicago sativa L.,47.812453,-112.18363,United States of America,1963.0,7.0,14.0
Medicago sativa L.,37.5,-118.25,United States of America,1963.0,7.0,19.0
Medicago sativa L.,38.62722,-90.19777,United States of America,1963.0,7.0,6.0
Medicago sativa L.,38.62722,-90.19777,United States of America,1963.0,7.0,
Medicago sativa L.,40.270858,-76.43712,United States of America,1963.0,8.0,4.0
Medicago sativa L.,40.371193,-75.976529,United States of America,1963.0,8.0,6.0
Medicago sativa L.,40.027009,-78.477679,United States of America,1963.0,8.0,28.0
Medicago sativa L.,38.627002,-90.199404,United States of America,1963.0,11.0,3.0
Medicago sativa L.,39.664776,-104.950009,United States of America,1948.0,6.0,2.0
Medicago sativa L.,36.30778,-112.76111,United States of America,1948.0,6.0,4.0
Medicago sativa L.,39.664777,-104.950009,United States of America,1948.0,6.0,2.0
Medicago sativa L.,40.115031,-105.281987,United States of America,1948.0,6.0,6.0
Medicago sativa L.,40.115031,-105.281987,United States of America,1948.0,6.0,6.0
Medicago sativa L.,42.7874,-72.40055,United States of America,1948.0,6.0,24.0
Medicago sativa L.,47.210932,-122.491791,United States of America,1948.0,6.0,30.0
Medicago sativa L.,40.071644,-75.309668,United States of America,1948.0,6.0,13.0
Medicago sativa L.,47.210932,-122.491791,United States of America,1948.0,6.0,30.0
Medicago sativa L.,40.753211,-75.15835,United States of America,1948.0,7.0,20.0
Medicago sativa L.,40.638463,-75.134168,United States of America,1948.0,7.0,19.0
Medicago sativa L.,33.4147,-111.909,United States of America,1948.0,7.0,21.0
Medicago sativa L.,40.489666,-76.340434,United States of America,1948.0,7.0,22.0
Medicago sativa L.,40.128431,-75.159699,United States of America,1948.0,7.0,6.0
Medicago sativa L.,39.741922,-76.797477,United States of America,1948.0,7.0,11.0
Medicago sativa L.,41.018357,-79.38465,United States of America,1948.0,7.0,13.0
Medicago sativa L.,45.348771,-110.224217,United States of America,1948.0,7.0,31.0
Medicago sativa L.,40.776475,-75.099619,United States of America,1948.0,8.0,17.0
Medicago sativa L.,45.752118,-111.03778,United States of America,1948.0,8.0,13.0
Medicago sativa var. sativa,31.22262,-101.853041,United States of America,1947.0,4.0,24.0
Medicago sativa L.,32.944531,-97.122324,United States of America,1947.0,5.0,9.0
Medicago sativa L.,37.31,-108.67,United States of America,1947.0,5.0,28.0
Medicago sativa L.,40.210696,-77.930246,United States of America,1947.0,6.0,23.0
Medicago sativa L.,40.740375,-75.319187,United States of America,1947.0,6.0,28.0
Medicago sativa L.,39.999185,-78.219887,United States of America,1947.0,6.0,22.0
Medicago sativa L.,39.859855,-78.305318,United States of America,1947.0,6.0,23.0
Medicago sativa L.,41.538688,-75.946588,United States of America,1947.0,7.0,2.0
Medicago sativa L.,32.599714,-96.943393,United States of America,1947.0,7.0,14.0
Medicago sativa L.,33.45139,-88.78333,United States of America,1947.0,7.0,18.0
Medicago sativa L.,41.548196,-75.996541,United States of America,1947.0,7.0,2.0
Medicago sativa L.,40.392777,-78.222863,United States of America,1947.0,7.0,31.0
Medicago sativa L.,64.858333,-147.808333,United States of America,1947.0,7.0,31.0
Medicago sativa L.,64.85,-147.8,United States of America,1947.0,7.0,31.0
Medicago sativa L.,42.43333,-71.06666,United States of America,1947.0,7.0,13.0
Medicago sativa L.,47.229174,-95.194411,United States of America,1947.0,8.0,2.0
Medicago sativa L.,39.461577,-104.073606,United States of America,1947.0,8.0,13.0
Medicago sativa L.,37.14034,-103.34186,United States of America,1947.0,8.0,19.0
Medicago sativa L.,41.161168,-79.044597,United States of America,1947.0,8.0,12.0
Medicago sativa L.,44.449667,-93.170847,United States of America,1947.0,9.0,28.0
Medicago sativa L.,44.490817,-103.85937,United States of America,1947.0,9.0,16.0
Medicago sativa L.,34.283249,-119.310547,United States of America,1947.0,9.0,21.0
Medicago sativa L.,41.931741,-76.935796,United States of America,1947.0,9.0,19.0
Medicago sativa L.,41.743369,-77.655661,United States of America,1947.0,9.0,19.0
Medicago sativa L.,40.941608,-79.310757,United States of America,1947.0,9.0,15.0
Medicago sativa L.,34.27792,-119.31026,United States of America,1947.0,9.0,21.0
Medicago sativa L.,34.2779,-119.3103,United States of America,1947.0,9.0,21.0
Medicago sativa L.,34.28325,-119.31055,United States of America,1947.0,9.0,21.0
Medicago sativa L.,41.33,-72.045,United States of America,1947.0,9.0,8.0
Medicago sativa L.,40.894508,-78.931144,United States of America,1946.0,6.0,26.0
Medicago sativa L.,38.904142,-76.950591,United States of America,1946.0,6.0,13.0
Medicago sativa L.,36.119875,-97.110581,United States of America,1946.0,6.0,17.0
Medicago sativa L.,40.904817,-75.130739,United States of America,1946.0,6.0,27.0
Medicago sativa L.,41.063951,-80.056447,United States of America,1946.0,6.0,16.0
Medicago sativa L.,38.8461,-77.3067,United States of America,1946.0,6.0,1.0
Medicago sativa L.,48.3312,-95.906352,United States of America,1946.0,7.0,22.0
Medicago sativa L.,36.30778,-112.76111,United States of America,1946.0,7.0,13.0
Medicago sativa L.,40.610857,-75.19905,United States of America,1946.0,7.0,29.0
Medicago sativa L.,40.873232,-75.448239,United States of America,1946.0,7.0,14.0
Medicago sativa L.,41.092584,-75.573461,United States of America,1946.0,7.0,17.0
Medicago sativa L.,32.874639,-97.363907,United States of America,1946.0,7.0,9.0
Medicago sativa L.,40.39698,-75.099936,United States of America,1946.0,8.0,4.0
Medicago sativa L.,40.343437,-76.108034,United States of America,1946.0,9.0,28.0
Medicago sativa L.,34.45769,-119.18415,United States of America,1945.0,4.0,28.0
Medicago sativa L.,34.456,-119.183,United States of America,1945.0,4.0,28.0
Medicago sativa L.,34.456,-119.183,United States of America,1945.0,4.0,28.0
Medicago sativa L.,34.4577,-119.1842,United States of America,1945.0,4.0,28.0
Medicago sativa var. turkestanica Vilbouchevich,37.969612,-121.307259,United States of America,1945.0,5.0,19.0
Medicago sativa L.,45.876899,-93.262639,United States of America,1945.0,6.0,28.0
Medicago sativa L.,41.41413,-76.579233,United States of America,1945.0,7.0,23.0
Medicago sativa L.,45.77694,-84.75188,United States of America,1945.0,8.0,21.0
Medicago sativa L.,39.968585,-76.604132,United States of America,1945.0,9.0,13.0
Medicago sativa L.,43.654136,-96.212807,United States of America,1944.0,6.0,9.0
Medicago sativa L.,40.511217,-74.249312,United States of America,1944.0,6.0,4.0
Medicago sativa L.,37.63,-104.77,United States of America,1944.0,6.0,7.0
Medicago sativa L.,34.0491,-117.17453,United States of America,1944.0,6.0,18.0
Medicago sativa L.,34.0491,-117.1745,United States of America,1944.0,6.0,18.0
Medicago sativa L.,40.250498,-75.656344,United States of America,1944.0,6.0,1.0
Medicago sativa L.,40.250498,-75.656344,United States of America,1944.0,6.0,1.0
Medicago sativa L.,34.462,-119.7101,United States of America,1944.0,7.0,10.0
Medicago sativa L.,34.462,-119.711,United States of America,1944.0,7.0,10.0
Medicago sativa L.,34.462,-119.711,United States of America,1944.0,7.0,10.0
Medicago sativa L.,40.114537,-75.398796,United States of America,1944.0,7.0,8.0
Medicago sativa L.,40.078371,-75.615414,United States of America,1944.0,9.0,21.0
Medicago sativa L.,38.0554,-122.1312,United States of America,1943.0,5.0,1.0
Medicago sativa L.,41.87621,-79.15327,United States of America,1943.0,7.0,2.0
Medicago sativa L.,40.126399,-75.198113,United States of America,1943.0,7.0,18.0
Medicago sativa L.,40.146143,-75.220292,United States of America,1943.0,7.0,22.0
Medicago sativa L.,40.268295,-75.254366,United States of America,1943.0,7.0,3.0
Medicago sativa var. sativa,30.781061,-102.72357,United States of America,1943.0,7.0,3.0
Medicago sativa L.,30.781061,-102.72357,United States of America,1943.0,7.0,3.0
Medicago sativa L.,41.5115,-72.9184,United States of America,1943.0,7.0,9.0
Medicago sativa L.,34.9285,-111.7527,United States of America,1943.0,8.0,29.0
Medicago sativa L.,40.364918,-81.792442,United States of America,1942.0,5.0,20.0
Medicago sativa L.,46.04944,-118.38722,United States of America,1942.0,6.0,17.0
Medicago sativa L.,46.04944,-118.38722,United States of America,1942.0,6.0,17.0
Medicago sativa L.,46.04944,-118.38722,United States of America,1942.0,6.0,17.0
Medicago sativa L.,46.04944,-118.38722,United States of America,1942.0,6.0,17.0
Medicago sativa L.,46.04944,-118.38722,United States of America,1942.0,6.0,17.0
Medicago sativa var. sativa,42.422635,-76.496607,United States of America,1942.0,6.0,13.0
Medicago sativa var. sativa,39.352178,-112.57717,United States of America,1942.0,6.0,26.0
Medicago sativa L.,46.04944,-118.38722,United States of America,1942.0,6.0,17.0
Medicago sativa L.,40.729698,-79.102626,United States of America,1942.0,6.0,6.0
Medicago sativa L.,41.98166,-72.65055,United States of America,1942.0,6.0,27.0
Medicago sativa L.,41.9944,-72.6789,United States of America,1942.0,6.0,27.0
Medicago sativa L.,40.006495,-75.693813,United States of America,1942.0,7.0,4.0
Medicago sativa L.,40.882049,-75.14732,United States of America,1942.0,8.0,7.0
Medicago sativa L.,38.942543,-92.311102,United States of America,1941.0,5.0,25.0
Medicago sativa L.,36.333905,-89.485536,United States of America,1941.0,5.0,11.0
Medicago sativa L.,39.935086,-77.040851,United States of America,1941.0,5.0,28.0
Medicago sativa L.,44.49721,-103.87104,United States of America,1941.0,6.0,30.0
Medicago sativa L.,44.49721,-103.87104,United States of America,1941.0,6.0,30.0
Medicago sativa L.,35.78027,-106.272047,United States of America,1941.0,6.0,27.0
Medicago sativa L.,34.240917,-84.838188,United States of America,1941.0,6.0,25.0
Medicago sativa L.,41.09062,-80.347009,United States of America,1941.0,6.0,16.0
Medicago sativa L.,39.982019,-78.682466,United States of America,1941.0,7.0,20.0
Medicago sativa L.,42.116148,-80.121318,United States of America,1941.0,7.0,11.0
Medicago sativa L.,38.553154,-121.751816,United States of America,1941.0,7.0,24.0
Medicago sativa L.,44.546062,-103.975535,United States of America,1941.0,7.0,29.0
Medicago sativa L.,43.11743,-70.91946,United States of America,1941.0,7.0,16.0
Medicago sativa L.,39.578181,-119.801014,United States of America,1941.0,8.0,24.0
Medicago sativa L.,37.8585,-122.277403,United States of America,1940.0,5.0,4.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,17.0
Medicago sativa L.,43.1561,-123.955,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,41.884851,-87.940095,United States of America,1940.0,6.0,10.0
Medicago sativa L.,40.824817,-75.362616,United States of America,1940.0,6.0,28.0
Medicago sativa L.,40.557399,-75.362124,United States of America,1940.0,6.0,17.0
Medicago sativa L.,41.626188,-75.770778,United States of America,1940.0,6.0,9.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,43.1561,-123.955,United States of America,1940.0,6.0,17.0
Medicago sativa L.,43.1561,-123.955,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,43.1561,-123.955,United States of America,1940.0,6.0,17.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,18.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1940.0,6.0,17.0
Medicago sativa L.,37.173986,-80.389071,United States of America,1940.0,6.0,22.0
Medicago sativa f. alba Benke,40.434513,-80.082278,United States of America,1940.0,7.0,14.0
Medicago sativa L.,34.0045,-119.3902,United States of America,1940.0,8.0,20.0
Medicago sativa L.,34.00471,-119.39062,United States of America,1940.0,8.0,20.0
Medicago sativa L.,34.0047,-119.3906,United States of America,1940.0,8.0,20.0
Medicago sativa L.,34.004,-119.3942,United States of America,1940.0,8.0,20.0
Medicago sativa L.,40.807234,-75.255971,United States of America,1940.0,8.0,14.0
Medicago sativa L.,41.768406,-77.244418,United States of America,1940.0,8.0,
Medicago sativa L.,34.0044,-119.3901,United States of America,1940.0,8.0,20.0
Medicago sativa subsp. sativa,38.97167,-95.2539,United States of America,1940.0,9.0,29.0
Medicago sativa L.,33.166763,-96.615622,United States of America,1939.0,4.0,27.0
Medicago sativa L.,32.989175,-96.543488,United States of America,1939.0,5.0,5.0
Medicago sativa L.,32.989175,-96.543488,United States of America,1939.0,5.0,5.0
Medicago sativa var. sativa,32.967331,-96.535852,United States of America,1939.0,5.0,5.0
Medicago sativa L.,40.30964,-75.90985,United States of America,1939.0,6.0,2.0
Medicago sativa L.,40.18895,-78.58734,United States of America,1939.0,6.0,18.0
Medicago sativa L.,42.99284,-82.44219,United States of America,1917.0,7.0,24.0
Medicago sativa L.,34.278709,-117.64003,United States of America,1917.0,7.0,28.0
Medicago sativa L.,44.9983,-120.307654,United States of America,1917.0,7.0,9.0
Medicago sativa L.,34.27846,-117.64021,United States of America,1917.0,7.0,28.0
Medicago sativa L.,34.27846,-117.64021,United States of America,1917.0,7.0,28.0
Medicago sativa L.,34.27846,-117.64021,United States of America,1917.0,7.0,28.0
Medicago sativa L.,34.278221,-117.639862,United States of America,1917.0,7.0,28.0
Medicago sativa L.,34.27871,-117.64003,United States of America,1917.0,7.0,28.0
Medicago sativa L.,44.807715,-103.350366,United States of America,1917.0,8.0,18.0
Medicago sativa L.,44.807715,-103.350366,United States of America,1917.0,8.0,18.0
Medicago sativa L.,42.32667,-122.87444,United States of America,1917.0,8.0,22.0
Medicago sativa L.,42.32667,-122.87444,United States of America,1917.0,8.0,22.0
Medicago sativa L.,42.32667,-122.87444,United States of America,1917.0,8.0,22.0
Medicago sativa L.,45.52361,-122.675,United States of America,1916.0,6.0,10.0
Medicago sativa L.,45.52361,-122.675,United States of America,1916.0,6.0,10.0
Medicago sativa L.,45.52361,-122.675,United States of America,1916.0,6.0,10.0
Medicago sativa L.,38.9972,-90.7383,United States of America,1916.0,6.0,7.0
Medicago sativa L.,41.78222,-72.61194,United States of America,1916.0,6.0,24.0
Medicago sativa L.,44.5647,-123.2608,United States of America,1916.0,7.0,8.0
Medicago sativa L.,39.952273,-74.208494,United States of America,1916.0,7.0,3.0
Medicago sativa var. sativa,39.994773,-74.197232,United States of America,1916.0,7.0,
Medicago sativa L.,44.5647,-123.2608,United States of America,1916.0,7.0,8.0
Medicago sativa L.,39.76609,-105.07721,United States of America,1916.0,7.0,19.0
Medicago sativa L.,42.47652,-83.14909,United States of America,1916.0,7.0,1.0
Medicago sativa L.,45.14,-89.152,United States of America,1916.0,7.0,13.0
Medicago sativa L.,34.11293,-117.71584,United States of America,1915.0,6.0,3.0
Medicago sativa L.,44.811349,-91.498494,United States of America,1915.0,7.0,25.0
Medicago sativa L.,47.027214,-120.592872,United States of America,1915.0,7.0,25.0
Medicago sativa L.,42.2821,-83.7206,United States of America,1915.0,7.0,7.0
Medicago sativa L.,35.267907,-111.725587,United States of America,1915.0,8.0,1.0
Medicago sativa var. sativa,40.844493,-73.643806,United States of America,1915.0,8.0,14.0
Medicago sativa subsp. sativa,38.9573,-95.24596,United States of America,1915.0,10.0,9.0
Medicago sativa L.,40.647588,-91.477157,United States of America,1915.0,,
Medicago sativa L.,39.70833,-91.35833,United States of America,1914.0,5.0,30.0
Medicago sativa L.,41.540061,-90.58043,United States of America,1914.0,6.0,12.0
Medicago sativa L.,39.76609,-105.07721,United States of America,1914.0,6.0,27.0
Medicago sativa L.,45.665326,-111.069022,United States of America,1914.0,7.0,10.0
Medicago sativa L.,41.662277,-80.183949,United States of America,1914.0,9.0,13.0
Medicago sativa var. sativa,40.110588,-88.20727,United States of America,1914.0,10.0,31.0
Medicago sativa L.,42.37651,-71.11736,United States of America,1913.0,9.0,9.0
Medicago sativa L.,43.74338,-70.27825,United States of America,1913.0,9.0,13.0
Medicago sativa L.,42.077951,-91.597674,United States of America,1913.0,10.0,3.0
Medicago sativa L.,39.728494,-121.837478,United States of America,1912.0,5.0,9.0
Medicago sativa var. sativa,38.88215,-77.044775,United States of America,1912.0,5.0,28.0
Medicago sativa L.,39.728729,-121.835403,United States of America,1912.0,5.0,9.0
Medicago sativa L.,39.7285368,-121.8361911,United States of America,1912.0,5.0,9.0
Medicago sativa subsp. sativa,38.00348,-101.78943,United States of America,1912.0,6.0,12.0
Medicago sativa L.,47.479828,-94.863111,United States of America,1912.0,6.0,22.0
Medicago sativa L.,40.716762,-75.557072,United States of America,1912.0,6.0,22.0
Medicago sativa L.,41.779715,-88.143515,United States of America,1912.0,6.0,20.0
Medicago falcata Lam.,39.458391,-118.78043,United States of America,1912.0,6.0,13.0
Medicago falcata Lam.,39.458391,-118.78043,United States of America,1912.0,6.0,13.0
Medicago sativa L.,40.720397,-75.553963,United States of America,1912.0,6.0,22.0
Medicago sativa subsp. sativa,38.055118,-100.709526,United States of America,1912.0,7.0,18.0
Medicago sativa L.,41.81027,-72.25583,United States of America,1912.0,7.0,20.0
Medicago sativa L.,41.16694,-73.20472,United States of America,1912.0,7.0,7.0
Medicago sativa L.,40.5363,-79.96742,United States of America,1912.0,8.0,26.0
Medicago sativa L.,39.94899,-105.53597,United States of America,1912.0,8.0,14.0
Medicago sativa L.,38.9667,-74.9167,United States of America,1912.0,9.0,18.0
Medicago sativa L.,38.567193,-90.444188,United States of America,1912.0,10.0,
Medicago sativa L.,44.449667,-93.170847,United States of America,1912.0,,
Medicago sativa L.,46.06472,-118.34194,United States of America,1911.0,5.0,15.0
Medicago sativa L.,46.06472,-118.34194,United States of America,1911.0,5.0,15.0
Medicago sativa L.,46.06472,-118.34194,United States of America,1911.0,5.0,15.0
Medicago sativa L.,38.50361,-90.67583,United States of America,1911.0,5.0,30.0
Medicago sativa var. sativa,41.562038,-73.602627,United States of America,1911.0,7.0,10.0
Medicago sativa L.,41.5583,-73.036,United States of America,1911.0,7.0,8.0
Medicago sativa L.,43.61174,-71.1706,United States of America,1911.0,8.0,2.0
Medicago sativa L.,41.5583,-73.036,United States of America,1911.0,8.0,3.0
Medicago sativa L.,39.993684,-81.734017,United States of America,1911.0,10.0,18.0
Medicago sativa L.,41.27305,-71.98166,United States of America,1910.0,8.0,7.0
Medicago sativa L.,45.715,-121.46333,United States of America,1909.0,4.0,6.0
Medicago sativa L.,45.715,-121.46333,United States of America,1909.0,4.0,6.0
Medicago sativa L.,45.715,-121.46333,United States of America,1909.0,4.0,6.0
Medicago sativa L.,42.4401,-123.1583,United States of America,1909.0,6.0,27.0
Medicago sativa L.,42.4401,-123.1583,United States of America,1909.0,6.0,27.0
Medicago sativa L.,40.109319,-75.193297,United States of America,1909.0,6.0,12.0
Medicago sativa L.,38.567193,-90.444188,United States of America,1909.0,6.0,13.0
Medicago sativa L.,37.08416,-94.51305,United States of America,1909.0,6.0,21.0
Medicago sativa var. sativa,30.739046,-95.572283,United States of America,1909.0,7.0,
Medicago sativa L.,41.7635,-72.6153,United States of America,1909.0,7.0,25.0
Medicago sativa L.,43.61174,-71.1706,United States of America,1909.0,8.0,17.0
Medicago sativa L.,42.446193,-73.788457,United States of America,1909.0,8.0,
Medicago sativa L.,42.312639,-74.243677,United States of America,1909.0,8.0,7.0
Medicago sativa L.,42.446193,-73.788457,United States of America,1909.0,8.0,
Medicago sativa L.,40.74149,-74.359595,United States of America,1909.0,9.0,11.0
Medicago sativa L.,40.121221,-75.155175,United States of America,1909.0,9.0,16.0
Medicago sativa L.,40.417703,-79.892226,United States of America,1908.0,6.0,10.0
Medicago sativa L.,40.701484,-75.706856,United States of America,1908.0,6.0,21.0
Medicago sativa L.,40.469719,-123.557854,United States of America,1908.0,6.0,27.0
Medicago sativa L.,40.390933,-75.492125,United States of America,1908.0,6.0,1.0
Medicago sativa var. sativa,40.40936,-75.293223,United States of America,1908.0,6.0,26.0
Medicago sativa var. sativa,39.769838,-74.887386,United States of America,1908.0,6.0,20.0
Medicago sativa L.,41.146,-73.3467,United States of America,1908.0,6.0,17.0
Medicago sativa L.,48.11833,-123.42944,United States of America,1908.0,7.0,26.0
Medicago sativa L.,34.052219,-118.242783,United States of America,1908.0,7.0,28.0
Medicago sativa L.,40.100666,-74.851831,United States of America,1908.0,7.0,17.0
Medicago sativa L.,48.11833,-123.42944,United States of America,1908.0,7.0,26.0
Medicago sativa L.,34.05222,-118.24278,United States of America,1908.0,7.0,28.0
Medicago sativa L.,41.2281,-73.059,United States of America,1908.0,9.0,26.0
Medicago sativa L.,47.60639,-122.33083,United States of America,1908.0,10.0,10.0
Medicago sativa L.,47.60639,-122.33083,United States of America,1908.0,10.0,10.0
Medicago sativa L.,41.633333,-87.45,United States of America,1908.0,,
Medicago sativa L.,40.4694988,-123.5586918,United States of America,1908.0,,
Medicago sativa var. sativa,31.91441,-109.286468,United States of America,1907.0,7.0,26.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,9.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,9.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,6.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,16.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,8.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,6.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,6.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,16.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,8.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,16.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,8.0
Medicago sativa L.,46.73139,-117.17861,United States of America,1907.0,8.0,9.0
Medicago sativa L.,46.729591,-116.995544,United States of America,1907.0,8.0,20.0
Medicago sativa L.,41.5115,-72.904,United States of America,1907.0,9.0,26.0
Medicago sativa L.,39.70833,-91.35833,United States of America,1906.0,5.0,
Medicago sativa L.,46.246866,-114.160372,United States of America,1906.0,6.0,16.0
Medicago sativa L.,39.70833,-91.35833,United States of America,1906.0,6.0,
Medicago sativa L.,41.7414,-73.1931,United States of America,1906.0,6.0,23.0
Medicago sativa L.,39.964045,-105.23699,United States of America,1906.0,7.0,19.0
