scientificName,latitude,longitude,country,year,month,day
Rubus idaeus subsp. strigosus (Michx.) Focke,45.049074,-85.606398,United States of America,2024.0,4.0,30.0
Rubus idaeus L.,41.976807,-89.345156,United States of America,2024.0,4.0,4.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.003648,-89.287162,United States of America,2024.0,4.0,14.0
Rubus idaeus L.,42.866937,-112.455934,United States of America,2024.0,5.0,3.0
Rubus idaeus L.,42.99609,-88.134123,United States of America,2024.0,5.0,4.0
Rubus idaeus L.,44.15994,-89.888979,United States of America,2024.0,5.0,4.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.390408,-91.206778,United States of America,2024.0,5.0,6.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.390778,-91.206339,United States of America,2024.0,5.0,6.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.93225,-117.503352,United States of America,2024.0,5.0,7.0
Rubus idaeus L.,48.422304,-114.113198,United States of America,2024.0,5.0,9.0
Rubus idaeus L.,44.318355,-70.650898,United States of America,2024.0,5.0,9.0
Rubus idaeus L.,40.564506,-105.185358,United States of America,2024.0,5.0,9.0
Rubus idaeus L.,42.694449,-72.36812,United States of America,2024.0,5.0,6.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.381222,-91.195868,United States of America,2024.0,5.0,12.0
Rubus idaeus L.,45.708825,-111.076303,United States of America,2024.0,5.0,12.0
Rubus idaeus L.,42.750164,-108.805895,United States of America,2024.0,5.0,16.0
Rubus idaeus L.,40.309886,-105.418999,United States of America,2024.0,5.0,17.0
Rubus idaeus L.,45.174337,-115.18718,United States of America,2024.0,5.0,14.0
Rubus idaeus L.,44.574278,-89.268562,United States of America,2024.0,5.0,18.0
Rubus idaeus L.,35.790038,-106.288329,United States of America,2024.0,5.0,20.0
Rubus idaeus L.,44.741305,-118.205278,United States of America,2024.0,5.0,21.0
Rubus idaeus L.,40.314458,-105.405683,United States of America,2024.0,5.0,19.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.028594,-89.437239,United States of America,2024.0,5.0,21.0
Rubus idaeus L.,44.490946,-89.555404,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,44.799562,-86.059391,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,40.577998,-105.183849,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,44.308437,-90.139167,United States of America,2024.0,5.0,23.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.14077,-89.89408,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,59.472885,-135.314415,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,44.034151,-90.161212,United States of America,2024.0,5.0,24.0
Rubus idaeus L.,43.463246,-88.139365,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,43.463246,-88.139365,United States of America,2024.0,5.0,23.0
Rubus idaeus L.,32.939651,-108.171594,United States of America,2024.0,5.0,26.0
Rubus idaeus L.,45.722175,-111.091307,United States of America,2024.0,5.0,26.0
Rubus idaeus L.,48.585052,-93.162254,United States of America,2024.0,5.0,27.0
Rubus idaeus L.,39.438491,-105.073735,United States of America,2024.0,5.0,29.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.381532,-91.198051,United States of America,2024.0,5.0,31.0
Rubus idaeus L.,39.994038,-105.28313,United States of America,2024.0,5.0,30.0
Rubus idaeus L.,39.994038,-105.28313,United States of America,2024.0,5.0,30.0
Rubus idaeus subsp. strigosus (Michx.) Focke,42.140886,-87.816636,United States of America,2024.0,5.0,31.0
Rubus idaeus L.,44.034202,-90.161197,United States of America,2024.0,5.0,24.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.149525,-88.303111,United States of America,2024.0,5.0,14.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.795798,-96.624009,United States of America,2024.0,5.0,17.0
Rubus idaeus L.,45.115284,-67.27761,United States of America,2024.0,6.0,1.0
Rubus idaeus L.,32.939886,-108.185754,United States of America,2024.0,6.0,2.0
Rubus idaeus L.,44.289429,-87.776268,United States of America,2024.0,6.0,2.0
Rubus idaeus L.,46.297111,-113.303253,United States of America,2024.0,6.0,2.0
Rubus idaeus L.,41.953497,-72.116761,United States of America,2024.0,6.0,3.0
Rubus idaeus L.,40.408273,-105.505724,United States of America,2024.0,6.0,3.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.000635,-89.817551,United States of America,2024.0,6.0,4.0
Rubus idaeus L.,43.772029,-110.739008,United States of America,2024.0,6.0,4.0
Rubus idaeus L.,39.781919,-105.417231,United States of America,2024.0,6.0,3.0
Rubus idaeus L.,40.804391,-105.54239,United States of America,2024.0,6.0,5.0
Rubus idaeus subsp. strigosus (Michx.) Focke,32.428081,-110.756369,United States of America,2024.0,6.0,5.0
Rubus idaeus L.,44.473995,-103.420858,United States of America,2024.0,6.0,6.0
Rubus idaeus L.,32.436614,-110.790419,United States of America,2024.0,6.0,6.0
Rubus idaeus L.,35.688411,-105.892361,United States of America,2024.0,6.0,7.0
Rubus idaeus L.,32.918167,-107.815491,United States of America,2024.0,6.0,7.0
Rubus idaeus L.,44.910777,-110.445826,United States of America,2024.0,6.0,7.0
Rubus idaeus L.,43.997936,-71.090897,United States of America,2024.0,6.0,8.0
Rubus idaeus subsp. strigosus (Michx.) Focke,42.06692,-113.700337,United States of America,2024.0,6.0,7.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.294205,-92.837783,United States of America,2024.0,6.0,1.0
Rubus idaeus L.,35.558797,-83.496055,United States of America,2024.0,6.0,8.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.527732,-92.341409,United States of America,2024.0,6.0,8.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.64692,-90.097592,United States of America,2024.0,6.0,8.0
Rubus idaeus L.,47.888389,-91.627236,United States of America,2024.0,6.0,4.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.823079,-84.954481,United States of America,2024.0,6.0,9.0
Rubus idaeus L.,47.858744,-91.610958,United States of America,2024.0,6.0,6.0
Rubus idaeus L.,44.62952,-110.863045,United States of America,2024.0,6.0,8.0
Rubus idaeus L.,43.897969,-69.119415,United States of America,2024.0,6.0,10.0
Rubus idaeus L.,46.90625,-91.884201,United States of America,2024.0,6.0,11.0
Rubus idaeus L.,44.668778,-111.2695,United States of America,2024.0,6.0,11.0
Rubus idaeus L.,40.12954,-75.133749,United States of America,2024.0,6.0,12.0
Rubus idaeus L.,47.266593,-95.195485,United States of America,2024.0,6.0,12.0
Rubus idaeus L.,47.610614,-117.106575,United States of America,2024.0,6.0,11.0
Rubus idaeus L.,40.767378,-73.944508,United States of America,2024.0,6.0,12.0
Rubus idaeus L.,35.785667,-106.281295,United States of America,2024.0,6.0,11.0
Rubus idaeus L.,44.38931,-73.273947,United States of America,2024.0,6.0,12.0
Rubus idaeus L.,47.099831,-94.574743,United States of America,2024.0,6.0,14.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.158804,-89.890644,United States of America,2024.0,6.0,14.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.959515,-90.386738,United States of America,2024.0,6.0,15.0
Rubus idaeus L.,42.449378,-76.50325,United States of America,2024.0,6.0,16.0
Rubus idaeus subsp. strigosus (Michx.) Focke,48.180909,-113.999453,United States of America,2024.0,6.0,16.0
Rubus idaeus subsp. strigosus (Michx.) Focke,48.18084,-113.998841,United States of America,2024.0,6.0,16.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.766111,-92.145368,United States of America,2024.0,6.0,13.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.766253,-92.146166,United States of America,2024.0,6.0,13.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.975056,-85.649213,United States of America,2024.0,6.0,17.0
Rubus idaeus L.,39.389678,-104.803231,United States of America,2024.0,6.0,7.0
Rubus idaeus L.,42.296633,-71.977692,United States of America,2024.0,6.0,15.0
Rubus idaeus L.,42.13533,-74.092387,United States of America,2024.0,6.0,15.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.536777,-89.55881,United States of America,2024.0,6.0,17.0
Rubus idaeus L.,43.51955,-72.75916,United States of America,2024.0,6.0,18.0
Rubus idaeus L.,64.916972,-147.606633,United States of America,2024.0,6.0,18.0
Rubus idaeus L.,47.460702,-122.247957,United States of America,2024.0,6.0,18.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.816966,-92.725235,United States of America,2024.0,6.0,18.0
Rubus idaeus L.,43.917701,-89.90798,United States of America,2024.0,6.0,19.0
Rubus idaeus L.,45.131078,-87.214487,United States of America,2024.0,6.0,19.0
Rubus idaeus L.,38.903045,-105.105347,United States of America,2024.0,6.0,19.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.175543,-87.883093,United States of America,2024.0,6.0,19.0
Rubus idaeus subsp. strigosus (Michx.) Focke,33.369201,-108.686258,United States of America,2024.0,6.0,19.0
Rubus idaeus L.,44.988245,-93.181755,United States of America,2024.0,6.0,21.0
Rubus idaeus L.,36.142842,-105.539497,United States of America,2024.0,6.0,20.0
Rubus idaeus L.,43.186207,-88.350211,United States of America,2024.0,6.0,17.0
Rubus idaeus L.,40.403839,-80.085335,United States of America,2024.0,6.0,21.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.553555,-90.87188,United States of America,2024.0,6.0,21.0
Rubus idaeus L.,35.75735,-105.841233,United States of America,2024.0,6.0,22.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.027292,-84.965471,United States of America,2024.0,6.0,23.0
Rubus idaeus L.,46.946564,-91.7882,United States of America,2024.0,6.0,23.0
Rubus idaeus L.,47.65805,-122.113877,United States of America,2024.0,6.0,22.0
Rubus idaeus L.,40.314655,-105.646492,United States of America,2024.0,6.0,23.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.575207,-114.136085,United States of America,2024.0,6.0,23.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.934647,-110.724403,United States of America,2024.0,6.0,23.0
Rubus idaeus L.,41.15865,-105.241355,United States of America,2024.0,6.0,24.0
Rubus idaeus L.,42.450276,-83.885371,United States of America,2024.0,6.0,22.0
Rubus idaeus L.,41.979642,-73.385522,United States of America,2024.0,6.0,25.0
Rubus idaeus L.,61.045868,-149.771118,United States of America,2024.0,6.0,25.0
Rubus idaeus L.,35.8385,-106.361497,United States of America,2024.0,6.0,24.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.41078,-120.620048,United States of America,2024.0,6.0,18.0
Rubus idaeus L.,43.884206,-71.914687,United States of America,2024.0,6.0,24.0
Rubus idaeus L.,44.369879,-73.013231,United States of America,2024.0,6.0,26.0
Rubus idaeus L.,44.187723,-111.32939,United States of America,2024.0,6.0,26.0
Rubus idaeus L.,40.382202,-105.552803,United States of America,2024.0,6.0,26.0
Rubus idaeus L.,42.204025,-72.599167,United States of America,2024.0,6.0,27.0
Rubus idaeus L.,42.715244,-73.20181,United States of America,2024.0,6.0,27.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.2652,-84.59045,United States of America,2024.0,6.0,27.0
Rubus idaeus L.,44.801491,-86.068521,United States of America,2024.0,6.0,28.0
Rubus idaeus L.,42.55138,-83.623513,United States of America,2024.0,6.0,28.0
Rubus idaeus L.,42.551339,-83.623578,United States of America,2024.0,6.0,28.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.504978,-92.686272,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,41.747862,-72.194192,United States of America,2024.0,6.0,29.0
Rubus idaeus subsp. strigosus (Michx.) Focke,48.617055,-113.877959,United States of America,2024.0,6.0,22.0
Rubus idaeus L.,40.309931,-105.666767,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,46.928179,-92.443186,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,46.928265,-92.443539,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,42.410175,-83.983355,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,44.819271,-93.515358,United States of America,2024.0,6.0,29.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.623437,-110.86235,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,41.482635,-81.827133,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,48.678428,-113.595621,United States of America,2024.0,6.0,18.0
Rubus idaeus L.,44.02802,-68.653237,United States of America,2024.0,6.0,29.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.147696,-89.878405,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,39.717983,-105.317307,United States of America,2024.0,6.0,30.0
Rubus idaeus subsp. strigosus (Michx.) Focke,42.919338,-87.843405,United States of America,2024.0,6.0,30.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.169778,-92.539138,United States of America,2024.0,6.0,30.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.676747,-89.794045,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,42.750827,-73.341395,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,35.762788,-105.840021,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,44.536855,-84.741382,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,43.630453,-88.198671,United States of America,2024.0,6.0,26.0
Rubus idaeus L.,44.664953,-110.965907,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,40.314641,-105.670369,United States of America,2024.0,6.0,18.0
Rubus idaeus L.,43.630453,-88.198671,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,42.43037,-73.235655,United States of America,2024.0,6.0,28.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.717741,-111.589484,United States of America,2024.0,6.0,15.0
Rubus idaeus L.,42.939012,-73.303275,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,43.136611,-89.435309,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,59.514253,-135.351211,United States of America,2024.0,6.0,30.0
Rubus idaeus L.,44.116925,-69.253146,United States of America,2024.0,6.0,29.0
Rubus idaeus L.,44.632597,-69.578128,United States of America,2024.0,6.0,12.0
Rubus idaeus L.,44.828926,-68.931031,United States of America,2024.0,6.0,27.0
Rubus idaeus L.,46.110789,-67.784246,United States of America,2024.0,6.0,16.0
Rubus idaeus L.,46.789467,-67.796682,United States of America,2024.0,6.0,16.0
Rubus idaeus L.,48.523017,-113.98832,United States of America,2024.0,6.0,26.0
Rubus idaeus L.,40.22577,-111.6012,United States of America,2024.0,6.0,19.0
Rubus idaeus L.,44.474362,-73.056026,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,43.689414,-89.395217,United States of America,2024.0,7.0,1.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.283261,-85.023287,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,43.640503,-110.568291,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,40.12884,-105.44284,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,47.629396,-116.660297,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,46.556526,-112.303827,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,40.379258,-105.584463,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,44.24197,-71.360138,United States of America,2024.0,7.0,1.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.156908,-89.87363,United States of America,2024.0,7.0,2.0
Rubus idaeus L.,41.686269,-80.155548,United States of America,2024.0,7.0,2.0
Rubus idaeus L.,42.382092,-74.688505,United States of America,2024.0,7.0,1.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.509247,-110.653793,United States of America,2024.0,7.0,1.0
Rubus idaeus L.,42.450562,-73.260704,United States of America,2024.0,7.0,2.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.94207,-110.449295,United States of America,2024.0,7.0,2.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.915705,-110.4386,United States of America,2024.0,7.0,2.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.424495,-92.247187,United States of America,2024.0,7.0,3.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.587155,-111.024497,United States of America,2024.0,7.0,4.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.159183,-89.890522,United States of America,2024.0,7.0,4.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.589438,-111.025178,United States of America,2024.0,7.0,4.0
Rubus idaeus L.,41.559949,-78.033327,United States of America,2024.0,7.0,4.0
Rubus idaeus L.,40.734622,-73.344092,United States of America,2024.0,7.0,4.0
Rubus idaeus L.,41.810138,-73.235083,United States of America,2024.0,7.0,4.0
Rubus idaeus L.,39.50103,-79.416778,United States of America,2024.0,7.0,5.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.668764,-111.269089,United States of America,2024.0,7.0,5.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.558575,-86.362503,United States of America,2024.0,7.0,1.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.78272,-109.250288,United States of America,2024.0,7.0,5.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.276733,-93.44014,United States of America,2024.0,7.0,6.0
Rubus idaeus L.,45.248897,-118.534578,United States of America,2024.0,7.0,2.0
Rubus idaeus L.,43.686058,-110.96315,United States of America,2024.0,7.0,3.0
Rubus idaeus L.,43.649487,-71.877512,United States of America,2024.0,7.0,5.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.548522,-110.335625,United States of America,2024.0,7.0,3.0
Rubus idaeus L.,45.258958,-92.997061,United States of America,2024.0,7.0,5.0
Rubus idaeus L.,35.556286,-83.494556,United States of America,2024.0,7.0,7.0
Rubus idaeus subsp. strigosus (Michx.) Focke,38.761983,-106.660538,United States of America,2024.0,7.0,6.0
Rubus idaeus subsp. strigosus (Michx.) Focke,32.427733,-110.762755,United States of America,2024.0,7.0,7.0
Rubus idaeus L.,46.719741,-109.342509,United States of America,2024.0,7.0,7.0
Rubus idaeus L.,46.730556,-109.338567,United States of America,2024.0,7.0,7.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.745614,-90.332545,United States of America,2024.0,7.0,8.0
Rubus idaeus L.,40.262528,-105.598672,United States of America,2024.0,7.0,3.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.823583,-84.957099,United States of America,2024.0,7.0,8.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.403465,-94.625705,United States of America,2024.0,7.0,8.0
Rubus idaeus L.,43.872008,-103.456817,United States of America,2024.0,7.0,7.0
Rubus idaeus L.,43.157355,-77.476728,United States of America,2024.0,7.0,8.0
Rubus idaeus L.,46.336801,-89.363493,United States of America,2024.0,7.0,9.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.984128,-114.92778,United States of America,2024.0,7.0,3.0
Rubus idaeus L.,45.692475,-69.742852,United States of America,2024.0,7.0,8.0
Rubus idaeus L.,46.289013,-84.613922,United States of America,2024.0,7.0,9.0
Rubus idaeus L.,40.344436,-78.772794,United States of America,2024.0,7.0,10.0
Rubus idaeus L.,44.886214,-72.445041,United States of America,2024.0,7.0,7.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.605933,-92.377761,United States of America,2024.0,7.0,3.0
Rubus idaeus L.,43.856957,-70.507999,United States of America,2024.0,7.0,10.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.556373,-112.309238,United States of America,2024.0,7.0,10.0
Rubus idaeus L.,44.51,-110.28,United States of America,2024.0,7.0,10.0
Rubus idaeus L.,35.754483,-82.272912,United States of America,2024.0,7.0,5.0
Rubus idaeus L.,46.911438,-90.785965,United States of America,2024.0,7.0,12.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.495045,-91.263712,United States of America,2024.0,7.0,12.0
Rubus idaeus L.,46.273655,-85.958118,United States of America,2024.0,7.0,12.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.120921,-91.501812,United States of America,2024.0,7.0,13.0
Rubus idaeus L.,46.171134,-89.359968,United States of America,2024.0,7.0,13.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.87305,-86.0496,United States of America,2024.0,7.0,11.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.801158,-86.064933,United States of America,2024.0,7.0,11.0
Rubus idaeus L.,44.282802,-85.335382,United States of America,2024.0,7.0,14.0
Rubus idaeus L.,41.311236,-76.303803,United States of America,2024.0,7.0,14.0
Rubus idaeus subsp. strigosus (Michx.) Focke,32.699814,-109.919686,United States of America,2024.0,7.0,13.0
Rubus idaeus L.,32.70551,-109.93455,United States of America,2024.0,7.0,14.0
Rubus idaeus L.,47.231749,-93.521494,United States of America,2024.0,7.0,15.0
Rubus idaeus L.,44.967829,-93.266758,United States of America,2024.0,7.0,15.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.109865,-112.971727,United States of America,2024.0,7.0,14.0
Rubus idaeus L.,45.036482,-93.356349,United States of America,2024.0,7.0,15.0
Rubus idaeus L.,45.589161,-85.107041,United States of America,2024.0,7.0,11.0
Rubus idaeus L.,43.835626,-110.512882,United States of America,2024.0,7.0,15.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.441392,-110.88105,United States of America,2024.0,7.0,15.0
Rubus idaeus L.,47.756222,-90.3368,United States of America,2024.0,7.0,16.0
Rubus idaeus L.,44.294063,-71.277083,United States of America,2024.0,7.0,16.0
Rubus idaeus L.,46.82405,-92.087586,United States of America,2024.0,7.0,16.0
Rubus idaeus L.,43.763825,-110.785478,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,44.936337,-89.656088,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,44.84627,-114.517838,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,46.495208,-91.263687,United States of America,2024.0,7.0,18.0
Rubus idaeus L.,46.82296,-109.266861,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,44.4072,-84.181083,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,46.22938,-89.503563,United States of America,2024.0,7.0,18.0
Rubus idaeus L.,43.706903,-70.243195,United States of America,2024.0,7.0,18.0
Rubus idaeus L.,44.970673,-89.630684,United States of America,2024.0,7.0,18.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.787105,-84.772812,United States of America,2024.0,7.0,14.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.787125,-84.77278,United States of America,2024.0,7.0,14.0
Rubus idaeus L.,40.40128,-105.664208,United States of America,2024.0,7.0,13.0
Rubus idaeus subsp. strigosus (Michx.) Focke,40.39743,-105.675063,United States of America,2024.0,7.0,13.0
Rubus idaeus subsp. strigosus (Michx.) Focke,40.396855,-105.675003,United States of America,2024.0,7.0,13.0
Rubus idaeus L.,45.655178,-110.138527,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,40.388872,-105.674452,United States of America,2024.0,7.0,19.0
Rubus idaeus L.,40.67085,-105.347992,United States of America,2024.0,7.0,19.0
Rubus idaeus L.,45.779488,-91.609388,United States of America,2024.0,7.0,18.0
Rubus idaeus L.,41.219075,-105.394257,United States of America,2024.0,7.0,19.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.004636,-109.51577,United States of America,2024.0,7.0,17.0
Rubus idaeus L.,42.425683,-83.935613,United States of America,2024.0,7.0,19.0
Rubus idaeus L.,46.869917,-109.403897,United States of America,2024.0,7.0,19.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.267993,-117.177126,United States of America,2024.0,7.0,18.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.142764,-90.037383,United States of America,2024.0,7.0,19.0
Rubus idaeus L.,44.655475,-86.24517,United States of America,2024.0,7.0,20.0
Rubus idaeus L.,48.522796,-113.988568,United States of America,2024.0,7.0,20.0
Rubus idaeus L.,59.466765,-135.306664,United States of America,2024.0,7.0,20.0
Rubus idaeus L.,44.32917,-71.150428,United States of America,2024.0,7.0,21.0
Rubus idaeus subsp. strigosus (Michx.) Focke,45.671862,-111.032289,United States of America,2024.0,7.0,20.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.817079,-85.387661,United States of America,2024.0,7.0,22.0
Rubus idaeus L.,45.23573,-92.739278,United States of America,2024.0,7.0,19.0
Rubus idaeus L.,45.491631,-89.593073,United States of America,2024.0,7.0,22.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.025433,-85.598956,United States of America,2024.0,7.0,22.0
Rubus idaeus subsp. strigosus (Michx.) Focke,43.068469,-89.479946,United States of America,2024.0,7.0,22.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.169327,-94.564122,United States of America,2023.0,7.0,26.0
Rubus idaeus subsp. strigosus (Michx.) Focke,46.120719,-94.311107,United States of America,2023.0,7.0,26.0
Rubus idaeus subsp. strigosus (Michx.) Focke,44.790803,-92.963203,United States of America,2023.0,7.0,30.0
Rubus idaeus L.,47.572583,-93.6612,United States of America,2023.0,7.0,19.0
Rubus idaeus L.,61.528015,-144.366623,United States of America,2023.0,7.0,31.0
Rubus idaeus subsp. strigosus (Michx.) Focke,47.794715,-90.926583,United States of America,2023.0,7.0,31.0
Rubus idaeus L.,64.839064,-147.776192,United States of America,2023.0,7.0,30.0
Rubus idaeus L.,44.311049,-72.315663,United States of America,2023.0,7.0,31.0
Rubus idaeus L.,38.033892,-107.80625,United States of America,2023.0,7.0,19.0
Rubus idaeus L.,64.937406,-147.658383,United States of America,2023.0,7.0,31.0
Rubus idaeus L.,42.420775,-76.492662,United States of America,2023.0,7.0,30.0
Rubus idaeus subsp. strigosus (Michx.) Focke,48.667961,-113.799125,United States of America,2023.0,7.0,19.0
